key_id,year,lead_unit_code,lead_unit_name,dare_lead,investigator_entry,investigator_name,investigator_role,investigator_unit_code,investigator_last,investigator_first,investigator_person_key,parse_success,roster_last,roster_first,roster_area,dare_roster_match
K000156644,2023,1170,Soil + Crop Sciences,FALSE,"Mason,Richard Esten (Primary PI) 1170","Mason,Richard Esten",Primary PI,1170,Mason,Richard Esten,mason|r,TRUE,,,,FALSE
K000156645,2023,1170,Soil + Crop Sciences,FALSE,"Mason,Richard Esten (Primary PI) 1170","Mason,Richard Esten",Primary PI,1170,Mason,Richard Esten,mason|r,TRUE,,,,FALSE
K000156646,2023,1177,Agricultural Biology,FALSE,"Nachappa,Punya (Primary PI) 1177","Nachappa,Punya",Primary PI,1177,Nachappa,Punya,nachappa|p,TRUE,,,,FALSE
K000156553,2023,1177,Agricultural Biology,FALSE,"Stewart,Jane E (Primary PI) 1177","Stewart,Jane E",Primary PI,1177,Stewart,Jane E,stewart|j,TRUE,,,,FALSE
K000156104,2023,1171,Animal Sciences,FALSE,"Edwards-Callaway,Lily Nowell (Primary PI) 1171","Edwards-Callaway,Lily Nowell",Primary PI,1171,Edwards-Callaway,Lily Nowell,edwards callaway|l,TRUE,,,,FALSE
K000156104,2023,1171,Animal Sciences,FALSE,"Engle,Terry E (Co-PI) 1171","Engle,Terry E",Co-PI,1171,Engle,Terry E,engle|t,TRUE,,,,FALSE
K000156555,2023,1177,Agricultural Biology,FALSE,"Nachappa,Punya (Primary PI) 1177","Nachappa,Punya",Primary PI,1177,Nachappa,Punya,nachappa|p,TRUE,,,,FALSE
K000156555,2023,1177,Agricultural Biology,FALSE,"Mason,Richard Esten (Co-PI) 1170","Mason,Richard Esten",Co-PI,1170,Mason,Richard Esten,mason|r,TRUE,,,,FALSE
K000156760,2023,1173,Horticulture + Landscape Architecture,FALSE,"Heuberger,Adam L (Primary PI) 1173","Heuberger,Adam L",Primary PI,1173,Heuberger,Adam L,heuberger|a,TRUE,,,,FALSE
K000156760,2023,1173,Horticulture + Landscape Architecture,FALSE,"Broeckling,Corey D (Co-PI) 2019","Broeckling,Corey D",Co-PI,2019,Broeckling,Corey D,broeckling|c,TRUE,,,,FALSE
K000156517,2023,1173,Horticulture + Landscape Architecture,FALSE,"Thompson,Henry J (Primary PI) 1173","Thompson,Henry J",Primary PI,1173,Thompson,Henry J,thompson|h,TRUE,,,,FALSE
K000156517,2023,1173,Horticulture + Landscape Architecture,FALSE,"Weir,Tiffany L (Co-PI) 1571","Weir,Tiffany L",Co-PI,1571,Weir,Tiffany L,weir|t,TRUE,,,,FALSE
K000156745,2023,1177,Agricultural Biology,FALSE,"Nachappa,Punya (Primary PI) 1177","Nachappa,Punya",Primary PI,1177,Nachappa,Punya,nachappa|p,TRUE,,,,FALSE
K000156658,2023,1177,Agricultural Biology,FALSE,"Dayan,Franck E (Primary PI) 1177","Dayan,Franck E",Primary PI,1177,Dayan,Franck E,dayan|f,TRUE,,,,FALSE
K000156658,2023,1177,Agricultural Biology,FALSE,"Gaines,Todd A (Co-PI) 1177","Gaines,Todd A",Co-PI,1177,Gaines,Todd A,gaines|t,TRUE,,,,FALSE
K000156650,2023,1170,Soil + Crop Sciences,FALSE,"Pottorff,Laura Pickett (Primary PI) 1170","Pottorff,Laura Pickett",Primary PI,1170,Pottorff,Laura Pickett,pottorff|l,TRUE,,,,FALSE
K000156649,2023,1177,Agricultural Biology,FALSE,"Dayan,Franck E (Primary PI) 1177","Dayan,Franck E",Primary PI,1177,Dayan,Franck E,dayan|f,TRUE,,,,FALSE
K000156648,2023,1177,Agricultural Biology,FALSE,"Gaines,Todd A (Primary PI) 1177","Gaines,Todd A",Primary PI,1177,Gaines,Todd A,gaines|t,TRUE,,,,FALSE
K000156647,2023,1177,Agricultural Biology,FALSE,"Roberts,Robyn (Primary PI) 1177","Roberts,Robyn",Primary PI,1177,Roberts,Robyn,roberts|r,TRUE,,,,FALSE
K000156212,2023,1173,Horticulture + Landscape Architecture,FALSE,"Chitwood-Brown,Jessica (Primary PI) 1173","Chitwood-Brown,Jessica",Primary PI,1173,Chitwood-Brown,Jessica,chitwood brown|j,TRUE,,,,FALSE
K000156212,2023,1173,Horticulture + Landscape Architecture,FALSE,"Gray,Caroline Porter (Co-PI) 3043","Gray,Caroline Porter",Co-PI,3043,Gray,Caroline Porter,gray|c,TRUE,,,,FALSE
K000156651,2023,1170,Soil + Crop Sciences,FALSE,"Jones-Diamond,Sally Marie (Primary PI) 1170","Jones-Diamond,Sally Marie",Primary PI,1170,Jones-Diamond,Sally Marie,jones diamond|s,TRUE,,,,FALSE
K000155748,2023,1177,Agricultural Biology,FALSE,"Stewart,Jane E (Primary PI) 1177","Stewart,Jane E",Primary PI,1177,Stewart,Jane E,stewart|j,TRUE,,,,FALSE
K000156220,2023,1173,Horticulture + Landscape Architecture,FALSE,"Heuberger,Adam L (Primary PI) 1173","Heuberger,Adam L",Primary PI,1173,Heuberger,Adam L,heuberger|a,TRUE,,,,FALSE
K000156220,2023,1173,Horticulture + Landscape Architecture,FALSE,"Chitwood-Brown,Jessica (Co-PI) 1173","Chitwood-Brown,Jessica",Co-PI,1173,Chitwood-Brown,Jessica,chitwood brown|j,TRUE,,,,FALSE
K000156370,2023,1171,Animal Sciences,FALSE,"Narayanan Nair,Mahesh (Primary PI) 1171","Narayanan Nair,Mahesh",Primary PI,1171,Narayanan Nair,Mahesh,narayanan nair|m,TRUE,,,,FALSE
K000156638,2023,1170,Soil + Crop Sciences,FALSE,"Pires,Joseph Chris (Primary PI) 1170","Pires,Joseph Chris",Primary PI,1170,Pires,Joseph Chris,pires|j,TRUE,,,,FALSE
K000156638,2023,1170,Soil + Crop Sciences,FALSE,"Byrne,Patrick F (Co-PI) 1170","Byrne,Patrick F",Co-PI,1170,Byrne,Patrick F,byrne|p,TRUE,,,,FALSE
K000156652,2023,1171,Animal Sciences,FALSE,"Engle,Terry E (Primary PI) 1171","Engle,Terry E",Primary PI,1171,Engle,Terry E,engle|t,TRUE,,,,FALSE
K000156640,2023,1171,Animal Sciences,FALSE,"Engle,Terry E (Primary PI) 1171","Engle,Terry E",Primary PI,1171,Engle,Terry E,engle|t,TRUE,,,,FALSE
K000156562,2023,1177,Agricultural Biology,FALSE,"Ode,Paul James (Primary PI) 1177","Ode,Paul James",Primary PI,1177,Ode,Paul James,ode|p,TRUE,,,,FALSE
K000156562,2023,1177,Agricultural Biology,FALSE,"Ghosh,Enakshi (Co-PI) 1177","Ghosh,Enakshi",Co-PI,1177,Ghosh,Enakshi,ghosh|e,TRUE,,,,FALSE
K000156524,2023,1177,Agricultural Biology,FALSE,"Borowiec,Marek L (Primary PI) 1177","Borowiec,Marek L",Primary PI,1177,Borowiec,Marek L,borowiec|m,TRUE,,,,FALSE
K000156068,2023,1171,Animal Sciences,FALSE,"Place,Sara (Primary PI) 1171","Place,Sara",Primary PI,1171,Place,Sara,place|s,TRUE,,,,FALSE
K000156068,2023,1171,Animal Sciences,FALSE,"DeLay,Nathan D (Co-PI) 1172","DeLay,Nathan D",Co-PI,1172,DeLay,Nathan D,delay|n,TRUE,DeLay,Nathan,Ag and Food,TRUE
K000156068,2023,1171,Animal Sciences,FALSE,"Ritten,John Patrick (Co-PI) 1172","Ritten,John Patrick",Co-PI,1172,Ritten,John Patrick,ritten|j,TRUE,Ritten,John,Ag and Food,TRUE
K000156068,2023,1171,Animal Sciences,FALSE,"Raynor,Edward James (Co-PI) 1171","Raynor,Edward James",Co-PI,1171,Raynor,Edward James,raynor|e,TRUE,,,,FALSE
K000156068,2023,1171,Animal Sciences,FALSE,"Speidel,Scott E (Co-PI) 1171","Speidel,Scott E",Co-PI,1171,Speidel,Scott E,speidel|s,TRUE,,,,FALSE
K000156068,2023,1171,Animal Sciences,FALSE,"Enns,Richard Mark (Co-PI) 1171","Enns,Richard Mark",Co-PI,1171,Enns,Richard Mark,enns|r,TRUE,,,,FALSE
K000156068,2023,1171,Animal Sciences,FALSE,"Stackhouse-Lawson,Kimberly Rose (Co",,,,,,,FALSE,,,,FALSE
K000156506,2023,1170,Soil + Crop Sciences,FALSE,"Raymundo Carhuapoma,Rubi Maribel (Primary PI) 1170","Raymundo Carhuapoma,Rubi Maribel",Primary PI,1170,Raymundo Carhuapoma,Rubi Maribel,raymundo carhuapoma|r,TRUE,,,,FALSE
K000156506,2023,1170,Soil + Crop Sciences,FALSE,"Morris,Geoffrey Preston (Co-PI) 1170","Morris,Geoffrey Preston",Co-PI,1170,Morris,Geoffrey Preston,morris|g,TRUE,,,,FALSE
K000156506,2023,1170,Soil + Crop Sciences,FALSE,"Mason,Richard Esten (Co-PI) 1170","Mason,Richard Esten",Co-PI,1170,Mason,Richard Esten,mason|r,TRUE,,,,FALSE
K000156435,2023,1177,Agricultural Biology,FALSE,"Trivedi,Pankaj (Primary PI) 1177","Trivedi,Pankaj",Primary PI,1177,Trivedi,Pankaj,trivedi|p,TRUE,,,,FALSE
K000155589,2023,1172,Agricultural + Resource Economics,TRUE,"Mooney,Daniel F (Primary PI) 1172","Mooney,Daniel F",Primary PI,1172,Mooney,Daniel F,mooney|d,TRUE,Mooney,Daniel,Ag and Food,TRUE
K000155589,2023,1172,Agricultural + Resource Economics,TRUE,"Chavez,Jose L (Co-PI) 1372","Chavez,Jose L",Co-PI,1372,Chavez,Jose L,chavez|j,TRUE,,,,FALSE
K000155589,2023,1172,Agricultural + Resource Economics,TRUE,"Hoag,Dana Loyd Keske (Co-PI) 1172","Hoag,Dana Loyd Keske",Co-PI,1172,Hoag,Dana Loyd Keske,hoag|d,TRUE,Hoag,Dana,ENRE,TRUE
K000155589,2023,1172,Agricultural + Resource Economics,TRUE,"Cabot,Perry Edmund (Co-PI) 1033","Cabot,Perry Edmund",Co-PI,1033,Cabot,Perry Edmund,cabot|p,TRUE,,,,FALSE
K000156596,2023,1173,Horticulture + Landscape Architecture,FALSE,"Bousselot,Jennifer M (Primary PI) 1173","Bousselot,Jennifer M",Primary PI,1173,Bousselot,Jennifer M,bousselot|j,TRUE,,,,FALSE
K000156390,2023,1171,Animal Sciences,FALSE,"Scanga,John A (Primary PI) 1171","Scanga,John A",Primary PI,1171,Scanga,John A,scanga|j,TRUE,,,,FALSE
K000156390,2023,1171,Animal Sciences,FALSE,"Delmore,Robert J (Key Person) 1171","Delmore,Robert J",Key Person,1171,Delmore,Robert J,delmore|r,TRUE,,,,FALSE
K000156390,2023,1171,Animal Sciences,FALSE,"Narayanan Nair,Mahesh (Key Person) 1171","Narayanan Nair,Mahesh",Key Person,1171,Narayanan Nair,Mahesh,narayanan nair|m,TRUE,,,,FALSE
K000156390,2023,1171,Animal Sciences,FALSE,"Belk,Keith (Key Person) 1171","Belk,Keith",Key Person,1171,Belk,Keith,belk|k,TRUE,,,,FALSE
K000156222,2023,1171,Animal Sciences,FALSE,"Narayanan Nair,Mahesh (Primary PI) 1171","Narayanan Nair,Mahesh",Primary PI,1171,Narayanan Nair,Mahesh,narayanan nair|m,TRUE,,,,FALSE
K000156222,2023,1171,Animal Sciences,FALSE,"Metcalf,Jessica Lynne (Key Person) 1171","Metcalf,Jessica Lynne",Key Person,1171,Metcalf,Jessica Lynne,metcalf|j,TRUE,,,,FALSE
K000156222,2023,1171,Animal Sciences,FALSE,"Nishimura,Erin Asayo (Key Person) 1870","Nishimura,Erin Asayo",Key Person,1870,Nishimura,Erin Asayo,nishimura|e,TRUE,,,,FALSE
K000156222,2023,1171,Animal Sciences,FALSE,"Delmore,Robert J (Key Person) 1171","Delmore,Robert J",Key Person,1171,Delmore,Robert J,delmore|r,TRUE,,,,FALSE
K000156222,2023,1171,Animal Sciences,FALSE,"Belk,Keith (Key Person) 1171","Belk,Keith",Key Person,1171,Belk,Keith,belk|k,TRUE,,,,FALSE
K000156222,2023,1171,Animal Sciences,FALSE,"Scanga,John A (Key Person) 1171","Scanga,John A",Key Person,1171,Scanga,John A,scanga|j,TRUE,,,,FALSE
K000156222,2023,1171,Animal Sciences,FALSE,Ge,,,,,,,FALSE,,,,FALSE
K000156549,2023,1173,Horticulture + Landscape Architecture,FALSE,"Burcham,Daniel C (Primary PI) 1173","Burcham,Daniel C",Primary PI,1173,Burcham,Daniel C,burcham|d,TRUE,,,,FALSE
K000156616,2023,1173,Horticulture + Landscape Architecture,FALSE,"Bauerle,William L (Primary PI) 1173","Bauerle,William L",Primary PI,1173,Bauerle,William L,bauerle|w,TRUE,,,,FALSE
K000156290,2023,1170,Soil + Crop Sciences,FALSE,"Zelikova,Tamara J (Primary PI) 1170","Zelikova,Tamara J",Primary PI,1170,Zelikova,Tamara J,zelikova|t,TRUE,,,,FALSE
K000155983,2023,1171,Animal Sciences,FALSE,"Engle,Terry E (Primary PI) 1171","Engle,Terry E",Primary PI,1171,Engle,Terry E,engle|t,TRUE,,,,FALSE
K000156601,2023,1170,Soil + Crop Sciences,FALSE,"Paustian,Keith H (Primary PI) 1170","Paustian,Keith H",Primary PI,1170,Paustian,Keith H,paustian|k,TRUE,,,,FALSE
K000155727,2023,1173,Horticulture + Landscape Architecture,FALSE,"Chitwood-Brown,Jessica (Primary PI) 1173","Chitwood-Brown,Jessica",Primary PI,1173,Chitwood-Brown,Jessica,chitwood brown|j,TRUE,,,,FALSE
K000155727,2023,1173,Horticulture + Landscape Architecture,FALSE,"Chikh-Ali,Mohamad (Co-PI) 3043","Chikh-Ali,Mohamad",Co-PI,3043,Chikh-Ali,Mohamad,chikh ali|m,TRUE,,,,FALSE
K000156424,2023,1170,Soil + Crop Sciences,FALSE,"Martin,Timothy (Primary PI) 1170","Martin,Timothy",Primary PI,1170,Martin,Timothy,martin|t,TRUE,,,,FALSE
K000156424,2023,1170,Soil + Crop Sciences,FALSE,"Kremen,Amy E (Co-PI) 1170","Kremen,Amy E",Co-PI,1170,Kremen,Amy E,kremen|a,TRUE,,,,FALSE
K000156252,2023,1171,Animal Sciences,FALSE,"Manriquez Alvarez,Diego Ignacio (Primary PI) 1171","Manriquez Alvarez,Diego Ignacio",Primary PI,1171,Manriquez Alvarez,Diego Ignacio,manriquez alvarez|d,TRUE,,,,FALSE
K000156356,2023,1170,Soil + Crop Sciences,FALSE,"Pottorff,Laura Pickett (Primary PI) 1170","Pottorff,Laura Pickett",Primary PI,1170,Pottorff,Laura Pickett,pottorff|l,TRUE,,,,FALSE
K000156508,2023,1170,Soil + Crop Sciences,FALSE,"Melzer,Susan E (Primary PI) 1170","Melzer,Susan E",Primary PI,1170,Melzer,Susan E,melzer|s,TRUE,,,,FALSE
K000156392,2023,1172,Agricultural + Resource Economics,TRUE,"Ritten,John Patrick (Primary PI) 1172","Ritten,John Patrick",Primary PI,1172,Ritten,John Patrick,ritten|j,TRUE,Ritten,John,Ag and Food,TRUE
K000156392,2023,1172,Agricultural + Resource Economics,TRUE,"Shadbolt,Anna Margaux (Key Person) 1171","Shadbolt,Anna Margaux",Key Person,1171,Shadbolt,Anna Margaux,shadbolt|a,TRUE,,,,FALSE
K000156392,2023,1172,Agricultural + Resource Economics,TRUE,"Carvalho,Pedro Henrique (Key Person) 1171","Carvalho,Pedro Henrique",Key Person,1171,Carvalho,Pedro Henrique,carvalho|p,TRUE,,,,FALSE
K000156392,2023,1172,Agricultural + Resource Economics,TRUE,"Stackhouse-Lawson,Kimberly Rose (Key Person) 1171","Stackhouse-Lawson,Kimberly Rose",Key Person,1171,Stackhouse-Lawson,Kimberly Rose,stackhouse lawson|k,TRUE,,,,FALSE
K000156391,2023,1172,Agricultural + Resource Economics,TRUE,"Ritten,John Patrick (Primary PI) 1172","Ritten,John Patrick",Primary PI,1172,Ritten,John Patrick,ritten|j,TRUE,Ritten,John,Ag and Food,TRUE
K000156391,2023,1172,Agricultural + Resource Economics,TRUE,"Stackhouse-Lawson,Kimberly Rose (Key Person) 1171","Stackhouse-Lawson,Kimberly Rose",Key Person,1171,Stackhouse-Lawson,Kimberly Rose,stackhouse lawson|k,TRUE,,,,FALSE
K000156369,2023,1177,Agricultural Biology,FALSE,"Fulladolsa Palma,Ana Cristina (Primary PI) 1177","Fulladolsa Palma,Ana Cristina",Primary PI,1177,Fulladolsa Palma,Ana Cristina,fulladolsa palma|a,TRUE,,,,FALSE
K000155736,2023,1170,Soil + Crop Sciences,FALSE,"Schipanski,Meagan Erin (Primary PI) 1170","Schipanski,Meagan Erin",Primary PI,1170,Schipanski,Meagan Erin,schipanski|m,TRUE,,,,FALSE
K000156192,2023,1173,Horticulture + Landscape Architecture,FALSE,"Chitwood-Brown,Jessica (Primary PI) 1173","Chitwood-Brown,Jessica",Primary PI,1173,Chitwood-Brown,Jessica,chitwood brown|j,TRUE,,,,FALSE
K000156075,2023,1173,Horticulture + Landscape Architecture,FALSE,"Uchanski,Mark E (Primary PI) 1173","Uchanski,Mark E",Primary PI,1173,Uchanski,Mark E,uchanski|m,TRUE,,,,FALSE
K000155735,2023,1177,Agricultural Biology,FALSE,"Stewart,Jane E (Primary PI) 1177","Stewart,Jane E",Primary PI,1177,Stewart,Jane E,stewart|j,TRUE,,,,FALSE
K000156193,2023,1173,Horticulture + Landscape Architecture,FALSE,"Chitwood-Brown,Jessica (Primary PI) 1173","Chitwood-Brown,Jessica",Primary PI,1173,Chitwood-Brown,Jessica,chitwood brown|j,TRUE,,,,FALSE
K000156194,2023,1173,Horticulture + Landscape Architecture,FALSE,"Chitwood-Brown,Jessica (Primary PI) 1173","Chitwood-Brown,Jessica",Primary PI,1173,Chitwood-Brown,Jessica,chitwood brown|j,TRUE,,,,FALSE
K000156366,2023,1170,Soil + Crop Sciences,FALSE,"Trujillo,Wilma (Primary PI) 1170","Trujillo,Wilma",Primary PI,1170,Trujillo,Wilma,trujillo|w,TRUE,,,,FALSE
K000156210,2023,1173,Horticulture + Landscape Architecture,FALSE,"Chitwood-Brown,Jessica (Primary PI) 1173","Chitwood-Brown,Jessica",Primary PI,1173,Chitwood-Brown,Jessica,chitwood brown|j,TRUE,,,,FALSE
K000156307,2023,1171,Animal Sciences,FALSE,"Narayanan Nair,Mahesh (Primary PI) 1171","Narayanan Nair,Mahesh",Primary PI,1171,Narayanan Nair,Mahesh,narayanan nair|m,TRUE,,,,FALSE
K000156307,2023,1171,Animal Sciences,FALSE,"Geornaras,Ifigenia (Co-PI) 1171","Geornaras,Ifigenia",Co-PI,1171,Geornaras,Ifigenia,geornaras|i,TRUE,,,,FALSE
K000155981,2023,1170,Soil + Crop Sciences,FALSE,"Schipanski,Meagan Erin (Primary PI) 1170","Schipanski,Meagan Erin",Primary PI,1170,Schipanski,Meagan Erin,schipanski|m,TRUE,,,,FALSE
K000155981,2023,1170,Soil + Crop Sciences,FALSE,"Donovan,Tyler Caleb (Co-PI) 1170","Donovan,Tyler Caleb",Co-PI,1170,Donovan,Tyler Caleb,donovan|t,TRUE,,,,FALSE
K000155981,2023,1170,Soil + Crop Sciences,FALSE,"Schneekloth,Joel (Key Person) 1033","Schneekloth,Joel",Key Person,1033,Schneekloth,Joel,schneekloth|j,TRUE,,,,FALSE
K000155981,2023,1170,Soil + Crop Sciences,FALSE,"Cotrufo,Maria Francesca (Key Person) 1170","Cotrufo,Maria Francesca",Key Person,1170,Cotrufo,Maria Francesca,cotrufo|m,TRUE,,,,FALSE
K000156361,2023,1173,Horticulture + Landscape Architecture,FALSE,"Prenni,Jessica E (Primary PI) 1173","Prenni,Jessica E",Primary PI,1173,Prenni,Jessica E,prenni|j,TRUE,,,,FALSE
K000155891,2023,1170,Soil + Crop Sciences,FALSE,"Wardle,Erik M (Primary PI) 1170","Wardle,Erik M",Primary PI,1170,Wardle,Erik M,wardle|e,TRUE,,,,FALSE
K000155891,2023,1170,Soil + Crop Sciences,FALSE,"Deleon,Emmanuel (Co-PI) 1170","Deleon,Emmanuel",Co-PI,1170,Deleon,Emmanuel,deleon|e,TRUE,,,,FALSE
K000155891,2023,1170,Soil + Crop Sciences,FALSE,"Bauder,Troy A (Co-PI) 3001","Bauder,Troy A",Co-PI,3001,Bauder,Troy A,bauder|t,TRUE,,,,FALSE
K000152489,2023,1172,Agricultural + Resource Economics,TRUE,"Jablonski,Rebecca BR (Primary PI) 1172","Jablonski,Rebecca BR",Primary PI,1172,Jablonski,Rebecca BR,jablonski|b,TRUE,Jablonski,Becca,Ag and Food,TRUE
K000156282,2023,1171,Animal Sciences,FALSE,"Enns,Richard Mark (Primary PI) 1171","Enns,Richard Mark",Primary PI,1171,Enns,Richard Mark,enns|r,TRUE,,,,FALSE
K000156159,2023,1170,Soil + Crop Sciences,FALSE,"Borton,Mikayla Ann (Primary PI) 1170","Borton,Mikayla Ann",Primary PI,1170,Borton,Mikayla Ann,borton|m,TRUE,,,,FALSE
K000155884,2023,1177,Agricultural Biology,FALSE,"Nalam,Vamsi (Primary PI) 1177","Nalam,Vamsi",Primary PI,1177,Nalam,Vamsi,nalam|v,TRUE,,,,FALSE
K000155884,2023,1177,Agricultural Biology,FALSE,"Charkowski,Amy Olymbia (Co-PI) 1177","Charkowski,Amy Olymbia",Co-PI,1177,Charkowski,Amy Olymbia,charkowski|a,TRUE,,,,FALSE
K000155884,2023,1177,Agricultural Biology,FALSE,"Houser,Andrew J (Co-PI) 3043","Houser,Andrew J",Co-PI,3043,Houser,Andrew J,houser|a,TRUE,,,,FALSE
K000155884,2023,1177,Agricultural Biology,FALSE,"Fulladolsa Palma,Ana Cristina (Co-PI) 1177","Fulladolsa Palma,Ana Cristina",Co-PI,1177,Fulladolsa Palma,Ana Cristina,fulladolsa palma|a,TRUE,,,,FALSE
K000155884,2023,1177,Agricultural Biology,FALSE,"Chikh-Ali,Mohamad (Co-PI) 3043","Chikh-Ali,Mohamad",Co-PI,3043,Chikh-Ali,Mohamad,chikh ali|m,TRUE,,,,FALSE
K000155878,2023,1177,Agricultural Biology,FALSE,"Stewart,Jane E (Primary PI) 1177","Stewart,Jane E",Primary PI,1177,Stewart,Jane E,stewart|j,TRUE,,,,FALSE
K000156207,2023,1170,Soil + Crop Sciences,FALSE,"Borch,Thomas (Primary PI) 1170","Borch,Thomas",Primary PI,1170,Borch,Thomas,borch|t,TRUE,,,,FALSE
K000156207,2023,1170,Soil + Crop Sciences,FALSE,"Mokris,Denali Joy (Key Person) 1872","Mokris,Denali Joy",Key Person,1872,Mokris,Denali Joy,mokris|d,TRUE,,,,FALSE
K000156158,2023,1173,Horticulture + Landscape Architecture,FALSE,"Bousselot,Jennifer M (Primary PI) 1173","Bousselot,Jennifer M",Primary PI,1173,Bousselot,Jennifer M,bousselot|j,TRUE,,,,FALSE
K000156158,2023,1173,Horticulture + Landscape Architecture,FALSE,"Linfield,Allisa (Co-PI) 4010","Linfield,Allisa",Co-PI,4010,Linfield,Allisa,linfield|a,TRUE,,,,FALSE
K000156100,2023,1170,Soil + Crop Sciences,FALSE,"Pottorff,Laura Pickett (Primary PI) 1170","Pottorff,Laura Pickett",Primary PI,1170,Pottorff,Laura Pickett,pottorff|l,TRUE,,,,FALSE
K000156100,2023,1170,Soil + Crop Sciences,FALSE,"Crowl,Randall Lee (Co-PI) 1170","Crowl,Randall Lee",Co-PI,1170,Crowl,Randall Lee,crowl|r,TRUE,,,,FALSE
K000156018,2023,1172,Agricultural + Resource Economics,TRUE,"Suter,Jordan (Primary PI) 1172","Suter,Jordan",Primary PI,1172,Suter,Jordan,suter|j,TRUE,Suter,Jordan,ENRE,TRUE
K000156018,2023,1172,Agricultural + Resource Economics,TRUE,"Goemans,Christopher G (Co-PI) 1172","Goemans,Christopher G",Co-PI,1172,Goemans,Christopher G,goemans|c,TRUE,Goemans,Chris,ENRE,TRUE
K000156018,2023,1172,Agricultural + Resource Economics,TRUE,"Manning,Dale Thomas (Co-PI) 1172","Manning,Dale Thomas",Co-PI,1172,Manning,Dale Thomas,manning|d,TRUE,Manning,Dale,ENRE,TRUE
K000156018,2023,1172,Agricultural + Resource Economics,TRUE,"Bayham,Jude (Co-PI) 1172","Bayham,Jude",Co-PI,1172,Bayham,Jude,bayham|j,TRUE,Bayham,Jude,ENRE,TRUE
K000155893,2023,1171,Animal Sciences,FALSE,"Dillon,Jasmine Ashley (Primary PI) 1171","Dillon,Jasmine Ashley",Primary PI,1171,Dillon,Jasmine Ashley,dillon|j,TRUE,,,,FALSE
K000155046,2023,1172,Agricultural + Resource Economics,TRUE,"Suter,Jordan (Primary PI) 1172","Suter,Jordan",Primary PI,1172,Suter,Jordan,suter|j,TRUE,Suter,Jordan,ENRE,TRUE
K000155854,2023,1177,Agricultural Biology,FALSE,"Stewart,Jane E (Primary PI) 1177","Stewart,Jane E",Primary PI,1177,Stewart,Jane E,stewart|j,TRUE,,,,FALSE
K000155995,2023,1177,Agricultural Biology,FALSE,"Trivedi,Pankaj (Primary PI) 1177","Trivedi,Pankaj",Primary PI,1177,Trivedi,Pankaj,trivedi|p,TRUE,,,,FALSE
K000155995,2023,1177,Agricultural Biology,FALSE,"Leach,Jan E (Co-PI) 1177","Leach,Jan E",Co-PI,1177,Leach,Jan E,leach|j,TRUE,,,,FALSE
K000155904,2023,1177,Agricultural Biology,FALSE,"Nachappa,Punya (Primary PI) 1177","Nachappa,Punya",Primary PI,1177,Nachappa,Punya,nachappa|p,TRUE,,,,FALSE
K000155904,2023,1177,Agricultural Biology,FALSE,"Nalam,Vamsi (Co-PI) 1177","Nalam,Vamsi",Co-PI,1177,Nalam,Vamsi,nalam|v,TRUE,,,,FALSE
K000155892,2023,1170,Soil + Crop Sciences,FALSE,"Jones-Diamond,Sally Marie (Primary PI) 1170","Jones-Diamond,Sally Marie",Primary PI,1170,Jones-Diamond,Sally Marie,jones diamond|s,TRUE,,,,FALSE
K000155887,2023,1172,Agricultural + Resource Economics,TRUE,"Thilmany,Dawn D (Primary PI) 1172","Thilmany,Dawn D",Primary PI,1172,Thilmany,Dawn D,thilmany|d,TRUE,Thilmany,Dawn,Ag and Food,TRUE
K000155820,2023,1177,Agricultural Biology,FALSE,"Stewart,Jane E (Primary PI) 1177","Stewart,Jane E",Primary PI,1177,Stewart,Jane E,stewart|j,TRUE,,,,FALSE
K000155820,2023,1177,Agricultural Biology,FALSE,"Schipanski,Meagan Erin (Co-PI) 1170","Schipanski,Meagan Erin",Co-PI,1170,Schipanski,Meagan Erin,schipanski|m,TRUE,,,,FALSE
K000155717,2023,1173,Horticulture + Landscape Architecture,FALSE,"Vivanco,Jorge M (Primary PI) 1173","Vivanco,Jorge M",Primary PI,1173,Vivanco,Jorge M,vivanco|j,TRUE,,,,FALSE
K000155717,2023,1173,Horticulture + Landscape Architecture,FALSE,"Davis,Jessica G (Co-PI) 3001","Davis,Jessica G",Co-PI,3001,Davis,Jessica G,davis|j,TRUE,,,,FALSE
K000155717,2023,1173,Horticulture + Landscape Architecture,FALSE,"Afkairin,Antisar SM Omar (Co-PI) 1173","Afkairin,Antisar SM Omar",Co-PI,1173,Afkairin,Antisar SM Omar,afkairin|a,TRUE,,,,FALSE
K000155691,2023,1173,Horticulture + Landscape Architecture,FALSE,"Chitwood-Brown,Jessica (Primary PI) 1173","Chitwood-Brown,Jessica",Primary PI,1173,Chitwood-Brown,Jessica,chitwood brown|j,TRUE,,,,FALSE
K000155691,2023,1173,Horticulture + Landscape Architecture,FALSE,"Holm,David G (Co-PI) 3043","Holm,David G",Co-PI,3043,Holm,David G,holm|d,TRUE,,,,FALSE
K000155691,2023,1173,Horticulture + Landscape Architecture,FALSE,"Essah,Samuel YC (Co-PI) 3043","Essah,Samuel YC",Co-PI,3043,Essah,Samuel YC,essah|s,TRUE,,,,FALSE
K000155691,2023,1173,Horticulture + Landscape Architecture,FALSE,"Chikh-Ali,Mohamad (Co-PI) 3043","Chikh-Ali,Mohamad",Co-PI,3043,Chikh-Ali,Mohamad,chikh ali|m,TRUE,,,,FALSE
